Seeds, random, policy, tree, code, tree 40 eps, tree 100 eps, tree 200 eps
386, -196.0758933033925, 256.1671388401368, -459.9220365763598, -459.9220365763598, 245.72526858469757, -12.363787203140689, 26.99608598584028
649, -157.16463713510598, 266.6538889257713, -91.24943729307826, -91.24943729307826, 265.66581540988443, 261.917088832335, 261.06278619091154
614, -274.3816791986898, 260.3468695185922, -619.2749973986836, -619.2749973986836, 263.39204587236765, 264.7786605408436, 265.2559989479149
171, -108.26315993150425, 272.2827329395178, -174.08576325538516, -174.08576325538516, 275.0473413959289, 259.83512794193564, 275.82857261369793
586, -181.86702918758232, 250.22250129172045, -704.8764386837637, -704.8764386837637, -9.23842285802526, 6.425961754973159, -405.7436718154829
598, -89.25691010770139, 258.5039208198288, 236.08802784256162, 236.08802784256162, 215.55387568010366, 257.85680004575386, 257.99846445895594
740, -196.81905041115385, 265.5062482167019, -714.8857600513041, -714.8857600513041, -202.45206462735618, 282.0288176295557, 268.28758284959054
497, -284.02572159036316, 273.39510400721144, -366.792059573368, -366.792059573368, 25.4439884909022, 30.314352261141266, 271.3851224381939
942, -127.87221990144761, 220.86353790203648, 138.1601588429417, 138.1601588429417, 222.32195158082692, -10.192728158256926, 221.92628575616442
609, -102.53291716200037, 244.00784899455013, 176.98982934484556, 176.98982934484556, 238.3204596697358, 233.9936425949817, 235.45779035114992
528, -222.11867381957873, 269.139077927157, 1.2234631518549435, 1.2234631518549435, 275.6557682774943, 280.4884073952452, 268.69022596429977
691, -102.14515943172533, 250.93201618640688, 242.4893437812655, 242.4893437812655, 257.308787969558, 249.2776197843142, 252.22057021340908
285, -378.823216227039, 233.5624153236506, -205.98875851534223, -205.98875851534223, -22.2810456636345, 235.73210004227462, 238.36521229856916
420, -90.1643579945781, 214.55899899595167, -186.7792443970364, -186.7792443970364, 219.15745837376926, 215.15224145167952, 217.2680639491729
634, -125.7208024123712, 230.1677610828545, 229.12361262260382, 229.12361262260382, 229.6848616739206, 225.79044400550356, 227.99045513948724
657, -35.32895831232001, 225.0584594951305, 208.22880889892733, 208.22880889892733, 226.8460396195909, 228.87740782702562, 220.90125776601258
848, -98.58479689014965, 275.54687026217823, -700.2046352016151, -700.2046352016151, 264.1483503644048, 275.35036220441714, 270.3368990388269
139, -86.52391268395259, 257.7832527861313, 241.5019274510254, 241.5019274510254, 250.08200585408287, 262.60675260223184, 257.17574429918693
216, -11.507693327981556, 258.38982821384366, 264.6120115660875, 264.6120115660875, -185.56359357082994, 247.20464532297882, 259.3817059283056
963, -293.7107439200241, 253.43297612644207, -576.8470359875344, -576.8470359875344, 6.560712769221183, 253.03003365633603, 204.25334245444895
419, -249.2655957656065, 138.1308691553843, -196.56741711683213, -196.56741711683213, -305.9564135995605, 57.45527541465404, 306.5746430336027
601, -404.14353650416444, 261.939118050487, 263.77210943794296, 263.77210943794296, 252.12710082696447, 251.02887735022028, 264.373217831626
364, -314.36527971719283, 241.91294347052744, 254.60598418553298, 254.60598418553298, 240.66160324198796, 238.868875811334, 238.66615552312044
244, -54.58282309510743, 267.1809894789711, 221.0409157322544, 221.0409157322544, 252.34697251971733, 265.50442989960186, 260.4581925459271
911, -103.79372348844885, 277.12371818121255, 281.67171100694287, 281.67171100694287, 286.5950359849903, 289.20652291483043, 185.20962248124277
127, -128.4288318324016, 237.6292189724335, -659.7075001272837, -659.7075001272837, 242.4839412985716, 249.14946419225035, -32.46467873775521
197, -200.6038674068607, 23.02196295257781, -485.29458388048306, -485.29458388048306, 17.485398571676242, 36.341973712034786, 5.791259667773062
773, -125.79042111269908, 229.76913017228713, 143.82891962355455, 143.82891962355455, 156.827678670286, 220.54962456089763, 207.97478595227776
845, -105.64839292364955, 237.15638864287266, -277.9495361553924, -277.9495361553924, -34.24418024581249, 252.51574719267785, 238.8861400090851
